0	2	12057878999086460853	20180671	27961	1	1	21312668	68953	116963	114385	1521301
0	1	12057878999086460853	20180671	27961	1	1	19764170	68953	257872	242439	1521301
0	1	12057878999086460853	20180671	27961	1	1	11335314	68953	257872	242439	1521301
0	1	12057878999086460853	20180671	27961	1	1	11324485	68953	257872	242439	1521301
0	1	10526217875411823935	20700560	7954	2	2	12884	103279	197443	167144	280128
0	1	12057878999086460853	20157348	27961	2	2	55035	28384	107804	98917	280128
0	1	4298118681424644510	3702781	385	2	1	55035	28384	89694	79169	280128
0	1	12057878999086460853	20160335	27961	2	2	8760992	64156	93036	267867	280128
0	1	17989747235538194276	20395615	24036	1	1	23782889	294	1057	7407	280128
0	1	2533451441407612506	21020157	35266	1	1	869452	1001	1021	1414	280128
1	2	12057878999086460853	20203709	27961	1	1	67	158	83	109	280128
0	1	373062532811943049	3827183	23792	2	1	3924682	2031	61	77	280128
0	1	10526217875411823935	20700554	7954	1	1	430906	286928	807936	809872	280128
0	1	18036767643507182025	20656634	33947	2	1	13338038	4750	8630	12874	280128
0	1	7510912075169816963	21140598	35428	2	1	8760992	14863	145157	71300	280128
0	1	13291198014412959457	2937085	2940	2	2	11152972	4082	58327	2063	280128
0	1	12057878999086460853	20160335	27961	2	2	3924682	64156	93036	97359	280128
0	1	373062532811943049	3827183	23792	2	1	8760914	2031	61	77	280128
0	1	7063154296769773490	20418741	33500	2	2	11152767	482	4843	1605	280128
0	1	12057878999086460853	20160335	27961	2	2	8760914	64156	93036	97359	280128
0	1	6994245973809196436	2102008	7053	2	1	5775676	63	972	909	280128
0	1	7274413166069363149	20878021	13340	2	1	8818389	2174	1955	2033	280128
0	1	18180667611672797175	4278600	8079	2	1	12884	2249	67397	55996	280128
0	1	12057878999086460853	20163223	27961	1	1	2170022	27326	82625	74111	280128
0	1	3360989317530295171	21273372	36437	2	1	6273817	482	18429	507	280128
0	1	4298118681424644510	3702781	385	2	2	14847493	28384	89694	79169	280128
0	1	7063154296769773490	20418741	33500	2	2	6273817	482	4843	1605	280128
0	1	12057878999086460853	20174776	27961	2	1	184102	9226	34881	13874	280128
0	1	3360989317530295171	21273372	36437	2	1	11152767	4750	8630	2449	280128
0	1	5536990763104921544	4404819	2612	2	2	9884436	5120	27110	25675	280128
1	1	12057878999086460853	20157321	27961	2	1	14847493	28384	134642	123309	280128
0	1	12057878999086460853	20185489	27961	2	2	16122	55	75	108	280128
0	1	13503262172158703608	1555066	1185	2	2	5775676	106639	3726	3482	280128
0	1	5536990763104921544	4404819	2612	2	2	9884435	5120	27110	25675	280128
0	1	11656624097315298211	2547669	2915	2	1	11152972	37282	54247	57971	280128
0	1	12057878999086460853	20157327	27961	1	1	9289627	190579	689628	696567	280128
0	1	5311166673172762436	21167770	35641	1	1	19522152	5009	107067	202491	280128
0	1	14756578758696272233	20716700	3625	2	1	9884436	26001	17896	10449	280128
0	1	12057878999086460853	20157364	27961	1	1	9289627	190579	689628	696567	280128
0	1	12057878999086460853	20157332	27961	2	2	10764057	14229	275551	38111	280128
0	1	14756578758696272233	20716700	3625	2	1	9884435	26001	17896	10449	280128
0	1	14340390157469404125	20640121	23808	2	1	10764057	32520	13249	47189	280128
0	1	12057878999086460853	20180242	27961	2	2	8818389	29954	40731	26037	280128
0	1	2288981155127023421	2777925	12870	1	1	18982515	18166	38082	35180	280128
0	1	3360989317530295171	21273372	36437	2	2	13338038	482	6919	9418	280128
0	1	12771016935070235188	20868488	10907	2	1	16122	14872	483178	541169	280128
0	1	2288981155127023421	2777925	12870	1	1	22006100	18166	38082	35180	280128
0	1	6534431474156296043	21045907	13619	2	2	184102	51641	118984	93188	280128
0	1	15435861489756768499	21232913	36228	1	1	6273817	482	7643	5805	280128
0	1	533946609214609197	7794378	19848	2	1	305	3551	87267	122154	16859449
0	1	15224039681272788707	4334141	19849	2	2	305	3551	534521	577932	16859449
0	1	10726002060893144107	20036558	23800	1	1	376	49	44	312	23893653
1	1	14340390157469404125	3057559	23777	3	2	8075716	1177	10652	12631	6229624
0	1	14340390157469404125	21163929	23808	3	1	8075716	1177	11531	955	6229624
0	1	16503091544125921236	21414474	32979	1	1	16039095	4978	14884	14550	6229624
0	1	7788391903973449368	2881466	27468	1	1	16039094	6319	544	623	6229624
1	1	12057878999086460853	20157152	27961	3	3	8075716	1177	24420	27551	6229624
0	1	14340390157469404125	9092770	23808	2	1	135334	58226	608	797	11173641
0	1	6539424021056514936	3219154	23777	2	2	135334	4981	4656	5026	11173641
1	1	52605941700718194	3048011	23782	1	1	5413	965	605	215	11173641
0	1	8134264174510892884	10593086	1268	3	2	57	627	5286	2	11173643
0	1	12057878999086460853	20192908	27961	3	3	57	23	2536	5972	11173643
0	1	9881207773436751085	4332980	23778	3	1	57	23	13	21	11173643
0	1	7903914528320191889	21162554	1325	2	2	79	107	6275	4213	2330432
0	1	7903914528320191889	21162521	1325	2	2	79	2638	22	23	2330432
0	1	8410382612868306327	21371379	36350	2	2	4186353	758	4633	69409	2330432
0	1	8410382612868306327	21371379	36350	2	2	14311605	758	25023	55094	2330432
0	1	7903914528320191889	21162544	1325	2	1	79	176	5898	763	2330432
0	1	3261058854989460099	20680871	34164	2	1	4186353	758	2369	6158	2330432
0	1	3588595360178483933	21356092	2564	1	1	20319695	514115	2544457	369	2330432
0	1	8797475995675113951	20317745	33066	2	1	14311605	449	633	803	2330432
0	1	5120683440510467664	8676751	1268	2	2	79	21803	150	35	2330432
0	1	3588595360178483933	21356092	2564	1	1	24605438	514115	2544457	369	2330432
0	2	5120683440510467664	8676751	1268	2	1	79	21803	150	35	2330432
0	1	8538806424761839736	21647370	37471	2	1	744231	8857	544042	588	143698
0	1	7024906491627510487	22104643	38563	3	3	744231	447	165378	142084	143698
0	1	472918589594819450	21219211	36027	3	2	180227	102720	247629	16737	143698
0	1	16772851793638846604	22111164	38584	3	3	182198	4321	175062	150048	143698
0	1	15356527102052183674	4356076	13232	1	1	151909	128878	193090	189085	143698
0	1	9630263109857691490	10679271	30108	2	2	797548	29	46034	30002	143698
0	2	8964819613832005760	21898456	37210	2	2	744231	447	16283	15986	143698
0	1	17153861738207835190	21465027	37170	3	1	432	239	33298	31024	143698
0	1	14314594624726841816	22159117	38785	2	2	797548	29	159856	87	143698
0	1	14340390157469404125	21854097	23808	2	1	797548	29	2048	2270	143698
0	1	10198599311013974588	21441931	37039	2	2	797548	29	55036	31128	143698
0	2	17153861738207835190	21465027	37170	3	1	432	239	36096	33526	143698
0	3	8065635526050975909	22102989	38585	3	2	744231	4762	204248	172674	143698
0	1	17654447561421345123	20369416	33205	2	2	11609539	447	8801	728	143698
0	1	15690839905336239735	21483547	37283	2	1	11609539	447	939	3547	143698
0	1	9630263109857691490	10679271	30108	3	2	2663519	447	42001	47939	143698
0	1	17153861738207835190	21465027	37170	3	3	2663519	447	64398	58059	143698
0	1	15690839905336239735	21483553	37283	2	2	797548	29	939	9080	143698
0	1	8600895121553957133	21442587	37104	3	3	180227	143870	1189548	287	143698
0	1	17153861738207835190	21465027	37170	2	1	744231	3360	13726	13524	143698
0	1	15690839905336239735	21483547	37283	2	1	744231	447	939	3547	143698
0	1	10198599311013974588	21441931	37039	2	1	744231	3360	20513	18818	143698
0	1	8600895121553957133	21442583	37104	2	1	797548	29	106645	287	143698
0	1	11809797616920570904	22111433	38598	2	2	744231	447	405292	248354	143698
0	1	8065635526050975909	22102989	38585	2	1	180227	239	92673	23593	143698
0	1	17153861738207835190	21465027	37170	2	1	744231	447	64398	58059	143698
0	1	11800180453055528931	21408723	36892	2	1	744231	4762	29751	87	143698
0	3	13658143607857345966	21407321	36894	2	2	9856623	183	3694	351	143698
0	1	8065635526050975909	22102989	38585	3	3	432	239	92673	23593	143698
0	1	11800180453055528931	21408723	36892	2	2	756391	183	22770	379	143698
0	1	6607705088878913258	22169964	38742	2	2	797548	29	2059	2287	143698
0	1	126550245966758311	21243973	36263	2	1	756391	748924	3827388	179	143698
0	1	15690839905336239735	21483547	37283	1	1	20147771	447	939	3547	143698
0	1	1774095952744317605	20874956	34761	2	2	797548	29	378587	6202	143698
0	1	6607705088878913258	22169964	38742	2	1	432	239	2059	2287	143698
0	1	13658143607857345966	21407321	36894	2	2	756391	183	3694	351	143698
0	1	2218843836124453405	21393532	36890	2	2	744231	6895	66577	118907	143698
0	1	6607705088878913258	22169964	38742	3	2	182198	4406	2059	2287	143698
0	1	1197877629910548376	21340201	36661	2	1	797548	29	1601	452	143698
0	1	7024906491627510487	22104642	38563	3	1	182198	4321	56755	47307	143698
0	1	6607705088878913258	22169964	38742	1	1	2663519	447	2059	2287	143698
0	1	2594274942001667248	21191421	35833	3	2	797548	29	12128	7256	143698
0	1	9630263109857691490	10679271	30108	2	2	432	239	59512	64851	143698
0	1	6607705088878913258	22169964	38742	3	3	432	239	2059	2287	143698
0	2	7024906491627510487	22104643	38563	3	2	432	239	81921	72927	143698
0	1	4326317763394939718	21925330	38054	2	2	744231	8857	84058	4323	143698
0	1	6607705088878913258	22169964	38742	3	2	432	239	2059	2287	143698
0	1	2941589785902698128	21405404	36922	2	2	744231	447	222400	188479	143698
0	1	1232058871367394960	21811818	37750	2	1	797548	29	1159	1367	143698
0	1	6607705088878913258	22169964	38742	3	1	180227	239	2059	2287	143698
0	2	8065635526050975909	22102989	38585	2	2	2663519	447	74434	66319	143698
0	1	9283818806525508909	21130308	35688	3	1	797548	29	8923	10388	143698
0	1	6607705088878913258	22169964	38742	3	1	2663519	447	2059	2287	143698
0	1	7024906491627510487	22104643	38563	2	2	180227	239	129023	111	143698
0	1	9680840528811440637	21417683	36973	2	1	797548	29	15378	9908	143698
0	3	6607705088878913258	22169964	38742	3	1	744231	447	2059	2287	143698
0	2	7024906491627510487	22104643	38563	3	3	744231	447	194748	111	143698
0	2	17153861738207835190	21465027	37170	2	1	797548	29	15378	9908	143698
0	1	6607705088878913258	22169964	38742	3	3	797548	29	2059	2287	143698
0	1	7142644197552396703	21815050	32674	2	2	744231	447	22198	23291	143698
0	1	17153861738207835190	21465027	37170	2	1	744231	447	61430	55461	143698
0	2	6607705088878913258	22169964	38742	2	1	2663519	447	2059	2287	143698
0	1	7024906491627510487	22104643	38563	3	3	432	239	129023	111	143698
0	1	2941589785902698128	21405404	36922	2	2	797548	29	84283	9189	143698
0	1	7142644197552396703	20273663	32674	2	1	756391	183	1767	2144	143698
0	3	7142644197552396703	20273663	32674	2	1	9856623	183	1767	2144	143698
0	1	16772851793638846604	22111132	38584	1	1	6497	1609	60901	54905	23893673
0	1	14340390157469404125	20640000	23808	1	1	21434349	263	52	61	23893674
0	2	18418084428458359743	21945805	5632	1	1	8221	91855	319642	175	23893676
0	1	4894303262768860357	20193811	26244	2	2	153188	6301	5499	8186	7935457
0	1	14990319729182866127	20716022	34451	2	1	39222	48924	121730	41156	7935457
0	1	16274809048792663809	4342517	13210	2	2	39222	15903	19983	33504	7935457
0	1	14990319729182866127	20716022	34451	2	1	153188	21064	24854	41156	7935457
0	1	4298118681424644510	21866029	385	1	1	18797	879	1322	1539	16859514
0	1	4298118681424644510	21866029	385	1	1	18797	1129	1951	2193	16859514
0	1	4144035774470012136	2683585	23064	2	1	80623	445	675	707	16859521
0	1	13756257544627676222	8178223	24354	2	2	80623	136515	6538	4467	16859521
0	1	3182445302569515917	20442314	29860	2	2	6818965	103	12025	13881	6229635
0	1	14340390157469404125	21360119	23777	2	1	6818965	103	5483	679	6229635
0	1	10900975636633763627	1730539	22290	2	1	29528	6844	1201745	972613	6229635
0	1	14340390157469404125	21360119	23777	1	1	21056004	103	4446	922	6229635
0	1	7903914528320191889	21162260	1325	2	2	29528	1304	11414	16723	6229635
0	1	14340390157469404125	21163921	23808	1	1	18901055	25536	49702	39	23893710
0	4	12057878999086460853	20223013	27961	1	1	17595880	9979	19528	653	23893722
0	1	3163997420314436134	21445616	26288	3	2	7574484	125	2949	150	2330435
0	1	11078015115745736968	21812656	37507	3	2	32109	2717	85710	76018	2330435
0	1	11078015115745736968	21812784	37507	3	1	7574484	125	24976	23655	2330435
0	1	1729963849377387605	9584234	23637	3	3	32109	105990	166	96	2330435
0	1	16949759439173958444	10405666	29900	3	1	32109	2717	101	134	2330435
0	1	14340390157469404125	9027616	23808	1	1	24448775	4787	2478	2729	2330435
0	1	5468727571223080485	4215009	1381	1	1	3218	3192	517	817	2330435
0	1	2994924845956281615	20061287	23803	1	1	23128108	2365	106	73	2330435
0	1	7391531180177238656	20691790	34245	3	3	7574484	125	295	270	2330435
0	1	4128633349142478420	20975187	35306	1	1	152155	345	773	1425	1082650
0	1	14340390157469404125	4468238	23777	1	1	196919	3072	2665	2465	1082650
0	4	6015301734198921574	21127669	10200	2	1	175473	25441	95121	2506	1082650
0	1	7903914528320191889	21162262	1325	2	2	2306	46	789	45	1082650
0	1	4508365080941667165	4363169	17341	1	1	20139838	3065	2166	2846	1082650
0	1	14340390157469404125	9027549	23808	1	1	44	27	14	18	1082650
0	2	1870044240728683426	21272677	36441	1	1	2387300	700	403	294	1082650
0	1	12575716527461390078	21220202	36223	1	1	8115	10942	3562	3872	1082650
0	1	4508365080941667165	4363169	17341	1	1	18383100	3065	2166	2846	1082650
0	1	14340390157469404125	9027549	23808	1	1	733	46	14	18	1082650
0	4	1335936110380385740	20898495	33847	2	2	175473	38867	144166	156090	1082650
0	1	2137528403495600820	20218259	23801	1	1	3994743	608156	1727990	2027949	1082650
0	1	4508365080941667165	4363169	17341	1	1	17636095	3065	2166	2846	1082650
0	1	14340390157469404125	9027557	23808	2	1	2306	552	14	18	1082650
0	1	14340390157469404125	21360116	23777	3	2	21862	130672	2164	401	1082650
0	1	9275430266345410907	1668889	6845	3	3	21862	57	231	337	1082650
0	1	12337354916388485189	21259742	35925	1	1	846	608	36036	17010	1082650
0	1	10372972888611151835	3521610	23350	1	1	1696440	14008	13979	5258	1082650
0	1	14340390157469404125	21163921	23808	3	1	21862	79280	493731	38	1082650
0	1	4243568000171394794	20362761	24488	1	1	14400	82872	283589	29319	23893736
0	1	14531867648059391627	3834142	27485	1	1	2	8	28	74	23893737
0	1	9004035880665279462	20595493	33800	1	1	1750	779	741	991	11173685
0	1	15989049276530887671	20314999	23828	2	1	50394	109168	262980	140	11173685
0	1	5423155866074536471	20181114	879	2	2	50394	213	532	435	11173685
0	1	9751072248584610585	10939492	29713	1	1	2795	8563	17617	17052	7935470
0	2	9049985850259989227	10278046	19512	2	2	8	1514	3174	4155	7935470
1	1	1990816154425584709	2912157	19556	2	1	8	15	8075	9828	7935470
0	1	1990816154425584709	2912157	19556	2	1	8	15	7901	9497	7935470
0	1	15006987938669646108	21206198	34048	1	1	262603	44388	53998	1754	23893745
0	1	1427847635530880723	20914981	2176	3	3	3651	45404	476821	282339	327562
0	1	6854106754058343937	21100159	20268	1	1	6347863	38058	124569	70665	327562
0	4	12105578208496677322	4320242	8281	1	1	3588021	31709	1328078	28057	327562
0	1	2002143058964984831	20188693	24124	2	1	10657	21985	55	95	327562
0	6	11051300588642840365	20610396	6617	2	2	3588021	260376	209913	180839	327562
0	1	7903914528320191889	21162354	1325	2	2	6155	6072	18772	32159	327562
0	1	9210669737813315847	20386638	32041	2	1	1412464	304	7127	3633	327562
0	1	12057878999086460853	20118093	27961	1	1	18090818	16277	62699	853	327562
